Date, Open, High, Low, Close,log(close),sqrt(close),(DJIA)^0.5 Growth Rate,GDP Growth Rate,Unemployment Rate
3/16/20,20917.53,21768.28,20116.46,20188.52,4.305104482,142.0863118,3.268872719,,
3/13/20,21973.82,23189.76,21285.37,23185.62,4.365218714,152.2682501,1.759007531,,
3/12/20,22184.71,22837.95,21154.46,21200.62,4.326348562,145.6043269,0.601166681,,
3/11/20,24604.63,24604.63,23328.32,23553.22,4.372050289,153.4705835,6.283486343,,
3/10/20,24453,25020.99,23690.34,25018.16,4.398255366,158.1712995,0.483585475,,
3/9/20,24992.36,24992.36,23706.07,23851.02,4.377506957,154.4377545,1.327004704,,
3/6/20,25457.21,25994.38,25226.62,25864.78,4.412708789,160.825309,3.591518145,,
3/5/20,26671.92,26671.92,25943.33,26121.28,4.416994455,161.6207907,1.883852132,,
3/4/20,26383.68,27102.34,26286.31,27090.86,4.432822792,164.5930132,-0.315970098,,
3/3/20,26762.47,27084.59,25706.28,25917.41,4.413591599,160.9888505,-0.590754057,,
3/2/20,25590.51,26706.17,25391.96,26703.32,4.42656526,163.4115051,-0.792856907,,
2/28/20,25270.83,25494.24,24681.01,25409.36,4.404993726,159.4031367,-1.445799898,,3.5
2/27/20,26526,26775.31,25752.82,25766.64,4.41105779,160.5199053,2.392265142,,
2/26/20,27159.46,27542.78,26890.97,26957.59,4.430681064,164.187667,2.022123159,,
2/25/20,28037.65,28149.2,26997.62,27081.36,4.43267047,164.5641516,1.513582431,,
2/24/20,28402.93,28402.93,27912.44,27960.8,4.446549593,167.2148319,2.853712784,,
2/21/20,29146.53,29146.53,28892.7,28992.41,4.462284318,170.2715772,1.861847542,,
2/20/20,29296.25,29368.45,28959.65,29219.98,4.465679914,170.938527,0.520545086,,
2/19/20,29312.7,29409.09,29274.38,29348.03,4.467578954,171.3126674,0.017855432,,
2/18/20,29282.78,29330.16,29116.81,29232.19,4.465861353,170.9742378,0.073007852,,
2/14/20,29440.47,29463.04,29283.18,29398.08,4.468318967,171.4586831,0.279002021,,
2/13/20,29436.03,29535.4,29345.93,29423.31,4.468691527,171.5322419,0.223290769,,
2/12/20,29406.75,29568.57,29406.75,29551.42,4.470578354,171.9052646,-0.214469868,,
2/11/20,29390.71,29415.39,29210.47,29276.34,4.466516782,171.1033021,-0.400279911,,
2/10/20,28995.66,29278.07,28995.66,29276.82,4.466523903,171.1047048,-0.254362128,,
2/7/20,29286.92,29286.92,29056.98,29102.51,4.463930447,170.5945779,0.15028759,,
2/6/20,29388.58,29408.05,29246.93,29379.77,4.468048392,171.40528,0.275560145,,
2/5/20,29048.73,29308.89,29000.85,29290.85,4.466731975,171.1456982,-0.838586933,,
2/4/20,28696.74,28904.88,28696.74,28807.63,4.45950753,169.7281061,-1.311633211,,
2/3/20,28319.65,28630.39,28319.65,28399.81,4.453315435,168.5224317,-0.816402874,,
1/31/20,28813.04,28813.04,28169.53,28256.03,4.451111143,168.0953004,0.679116128,,3.5
1/30/20,28640.16,28879.71,28489.76,28859.44,4.4602879,169.880664,0.708544289,,
1/29/20,28820.53,28944.24,28728.19,28734.45,4.458402889,169.5123889,-0.201247156,,
1/28/20,28594.28,28823.23,28575.75,28722.85,4.45822753,169.4781697,-0.293480797,,
1/27/20,28542.49,28671.79,28440.47,28535.8,4.455390052,168.9254273,0.392768773,,
1/24/20,29230.39,29288.79,28843.31,28989.73,4.462244171,170.2637072,0.918914919,,
1/23/20,29111.02,29190.47,28966.98,29160.09,4.46478886,170.7632572,0.288094289,,
1/22/20,29263.63,29320.2,29172.26,29186.27,4.465178596,170.8398958,0.052615134,,
1/21/20,29269.05,29341.21,29146.47,29196.04,4.46532395,170.8684874,0.236487931,,
1/17/20,29313.31,29373.62,29289.91,29348.1,4.46757999,171.3128717,0.148523237,,
1/16/20,29131.95,29300.32,29131.95,29297.64,4.466832638,171.1655339,-0.46515107,,
1/15/20,28901.8,29127.59,28897.35,29030.22,4.462850327,170.3825695,-0.524448728,,
1/14/20,28895.5,29054.16,28872.27,28939.67,4.461493575,170.1166365,-0.180917751,,
1/13/20,28869.01,28909.91,28819.43,28907.05,4.461003774,170.020734,-0.170495192,,
1/10/20,28977.52,29009.07,28789.1,28823.77,4.459750784,169.7756461,0.073268309,,
1/9/20,28851.97,28988.01,28844.31,28956.9,4.461752066,170.1672706,-0.115937957,,
1/8/20,28556.14,28866.18,28522.51,28745.09,4.458563673,169.5437702,-0.550091686,,
1/7/20,28639.18,28685.5,28565.28,28583.68,4.456118141,169.0670873,-0.061525619,,
1/6/20,28465.5,28708.02,28418.63,28703.38,4.457933041,169.4207189,0.075675718,,
1/3/20,28553.33,28716.31,28500.36,28634.88,4.456895367,169.2184387,0.243745796,,
1/2/20,28638.97,28872.8,28627.77,28868.8,4.460428732,169.9082105,-0.14259873,,
12/31/19,28414.64,28547.35,28376.49,28538.44,4.45543023,168.9332413,-0.60047463,,
12/30/19,28654.76,28664.69,28428.98,28462.14,4.454267551,168.7072613,0.157932548,2.288869868,3.6
12/27/19,28675.34,28701.66,28608.98,28645.26,4.457052768,169.2491063,0.23565652,,
12/26/19,28539.46,28624.1,28535.15,28621.39,4.456690721,169.1785743,-0.191961718,,
12/24/19,28572.57,28576.8,28503.21,28515.45,4.45508023,168.8651829,-0.103297184,,
12/23/19,28491.78,28582.49,28491.78,28551.53,4.455629386,168.9719799,-0.089408566,,
12/20/19,28608.64,28608.64,28445.6,28455.09,4.454159964,168.6863658,-0.258678478,,
12/19/19,28278.31,28381.48,28278.24,28376.96,4.452965868,168.454623,-0.320447871,,
12/18/19,28291.44,28323.25,28239.28,28239.28,4.45085362,168.04547,-0.163109829,,
12/17/19,28221.75,28328.63,28220.56,28267.16,4.451282177,168.1284033,-0.005043429,,
12/16/19,28191.67,28337.49,28191.67,28235.89,4.450801481,168.0353832,-0.196180336,,
12/13/19,28123.64,28290.73,28028.32,28135.38,4.449252785,167.7360426,-0.154633572,,
12/12/19,27898.34,28224.95,27859.87,28132.05,4.449201381,167.726116,-0.334644756,,
12/11/19,27867.31,27925.5,27801.8,27911.3,4.445780065,167.0667531,-0.373956932,,
12/10/19,27900.65,27949.02,27804,27881.72,4.445319562,166.9782022,-0.002543932,,
12/9/19,27987.05,28010.42,27906.14,27909.6,4.445753612,167.0616653,0.199398722,,
12/6/19,27839.68,28035.85,27839.68,28015.06,4.447391557,167.3769996,-0.347616175,,
12/5/19,27736.05,27745.2,27562.8,27677.79,4.44213141,166.3664329,-0.547384828,,
12/4/19,27634.63,27727.45,27612.08,27649.78,4.44169168,166.28223,-0.263360571,,
12/3/19,27501.98,27524.74,27325.13,27502.81,4.439377069,165.8397118,0.200111314,,
12/2/19,28109.74,28109.84,27782.35,27783.04,4.443779764,166.6824526,0.822919923,,
11/29/19,28103.16,28119.51,28042.53,28051.41,4.447954696,167.4855516,0.56944049,,3.6
11/27/19,28156.47,28174.97,28075.23,28164,4.449694336,167.8213336,0.104824039,,
11/26/19,28080.75,28146.02,28042.21,28121.68,4.449041262,167.6951997,-0.145414441,,
11/25/19,27917.77,28068.69,27917.77,28066.47,4.448187794,167.5305047,-0.367632189,,
11/22/19,27831.23,27898.46,27773.98,27875.62,4.445224536,166.9599353,-0.449152458,,
11/21/19,27820.28,27828.33,27708.34,27766.29,4.443517855,166.6321998,-0.081691296,,
11/20/19,27879.55,27897.28,27675.28,27821.09,4.444374141,166.7965527,0.251268149,,
11/19/19,28079.76,28090.21,27894.52,27934.02,4.44613344,167.1347361,0.321822779,,
11/18/19,27993.22,28040.97,27969.24,28036.22,4.447719459,167.4401983,0.105940136,,
11/15/19,27843.54,28004.89,27843.54,28004.89,4.447233871,167.3466163,-0.380492709,,
11/14/19,27757.2,27800.71,27676.97,27781.96,4.443762882,166.6792129,-0.331256959,,
11/13/19,27622.04,27806.4,27587.2,27783.59,4.443788362,166.6841024,-0.135805436,,
11/12/19,27701.59,27770.86,27635.32,27691.49,4.442346325,166.407602,-0.138250216,,
11/11/19,27580.66,27714.39,27517.67,27691.49,4.442346325,166.407602,-0.015400361,,
11/8/19,27686.2,27694.95,27578.97,27681.24,4.442185541,166.3768013,-0.025077754,,
11/7/19,27590.16,27774.67,27590.16,27674.8,4.442084491,166.3574465,-0.283997856,,
11/6/19,27502.74,27526.05,27407.81,27492.56,4.439215182,165.8088056,-0.27421492,,
11/5/19,27500.23,27560.36,27453.55,27492.63,4.439216287,165.8090166,-0.045924033,,
11/4/19,27402.06,27517.58,27402.06,27462.11,4.438733902,165.7169575,-0.219322224,,
11/1/19,27142.95,27347.43,27142.95,27347.36,4.436915408,165.3703722,-0.629788497,,
10/31/19,27188.37,27188.37,26918.29,27046.23,4.432106737,164.4573805,-0.243251986,,3.6
10/30/19,27110.71,27204.36,26999.64,27186.69,4.434356335,164.8838682,0.038283684,,
10/29/19,27061.07,27165.94,27039.76,27071.42,4.432511037,164.5339479,-0.145640148,,
10/28/19,27040.33,27167.88,27028.71,27090.72,4.432820548,164.5925879,-0.172424783,,
10/25/19,26789.61,27015.37,26765.68,26958.06,4.430688636,164.1890983,-0.434321717,,
10/24/19,26893.93,26931.78,26714.34,26805.53,4.428224399,163.7239445,-0.189192181,,
10/23/19,26835.24,26896.89,26745,26833.95,4.428684606,163.8107139,-0.02661925,,
10/22/19,26850.43,26946.64,26782.61,26788.1,4.427941911,163.670706,-0.009630583,,
10/21/19,26852.67,26852.67,26747.62,26827.64,4.42858247,163.7914528,-0.027346053,,
10/18/19,27004.49,27018.25,26770.13,26770.2,4.427651616,163.6160139,0.302022977,,
10/17/19,27032.38,27112.16,26970.29,27025.88,4.431779844,164.3954987,0.353389102,,
10/16/19,26972.31,27058.34,26943.29,27001.98,4.431395611,164.3227921,-0.001642397,,
10/15/19,26811.2,27120.11,26811.2,27024.8,4.431762489,164.3922139,-0.327173375,,
10/14/19,26766.43,26874.33,26749.18,26787.36,4.427929914,163.6684453,-0.317248276,,
10/11/19,26694.2,27013.97,26694.2,26816.59,4.428403552,163.7577174,-0.445233857,,
10/10/19,26317.35,26603.31,26314.51,26496.67,4.423191297,162.7779776,-0.721588527,,
10/9/19,26308.23,26424.31,26249.75,26346.01,4.420714852,162.3145403,-0.512478008,,
10/8/19,26276.59,26421.81,26139.8,26164.04,4.417704804,161.7530216,0.2030703,,
10/7/19,26502.33,26655.84,26424.54,26478.02,4.422885506,162.7206809,0.630728137,,
10/4/19,26271.7,26590.74,26271.7,26573.72,4.424452355,163.0144779,-0.426663911,,
10/3/19,26039.02,26205.2,25743.46,26201.04,4.41831853,161.8673531,-0.762858333,,
10/2/19,26425.86,26438.04,25974.12,26078.62,4.416284606,161.4887612,0.572519533,,
10/1/19,26962.54,27046.21,26562.22,26573.04,4.424441241,163.0123922,1.287366294,,
9/30/19,26852.33,26998.86,26852.33,26916.83,4.430023912,164.0634938,0.378249936,,3.5
9/27/19,26987.26,27012.54,26715.82,26820.25,4.428462822,163.768892,-0.039186265,,
9/26/19,27004.11,27015.07,26803.84,26891.12,4.429608891,163.9851213,0.229362198,,
9/25/19,26866.71,27016.56,26755.86,26970.71,4.430892379,164.2276164,-0.127168072,,
9/24/19,27034.07,27079.68,26704.96,26807.77,4.428260689,163.7307851,-0.031547649,,
9/23/19,26851.45,27011.07,26831.34,26949.99,4.430558608,164.1645211,0.194143747,,
9/20/19,27102.18,27194.75,26926.68,26935.07,4.430318109,164.1190726,0.220215093,,
9/19/19,27186.05,27272.17,27064.21,27094.79,4.432885789,164.6049513,0.322318485,,
9/18/19,27075.39,27161.93,26899.15,27147.08,4.433723123,164.7637096,0.024312203,,
9/17/19,27010.12,27110.8,26984.14,27110.8,4.433142333,164.6535757,-0.106676281,,
9/16/19,27146.06,27172.87,27032.56,27076.82,4.432597658,164.550357,0.164908688,,
9/13/19,27216.67,27277.55,27193.95,27219.52,4.434880462,164.9833931,0.160326576,,
9/12/19,27197.32,27306.73,27105.01,27182.45,4.434288598,164.8710102,-0.1250771,,
9/11/19,26928.05,27137.04,26885.48,27137.04,4.433562475,164.7332389,-0.415035087,,
9/10/19,26805.83,26909.43,26717.05,26909.43,4.429904499,164.04094,-0.458881723,,
9/9/19,26866.23,26900.83,26762.18,26835.51,4.428709853,163.8154755,-0.170821259,,
9/6/19,26790.25,26860.87,26708.39,26797.46,4.428093631,163.6992975,-0.164007083,,
9/5/19,26603.15,26836.3,26603.15,26728.15,4.4269689,163.4874613,-0.677809418,,
9/4/19,26301.99,26362.35,26244.44,26355.47,4.420870765,162.3436787,-0.938378101,,
9/3/19,26198.26,26198.26,25978.22,26118.02,4.41694025,161.6107051,0.073591312,,
8/30/19,26476.39,26514.62,26295.59,26403.28,4.421657881,162.4908613,0.376926925,,3.7
8/29/19,26249.09,26408.84,26185.71,26362.25,4.420982474,162.3645589,-0.566901899,,
8/28/19,25712.99,26041.57,25637.43,26036.1,4.415575931,161.3570575,-0.904791966,,
8/27/19,26014.46,26054.02,25721.85,25777.9,4.411247535,160.554975,-0.212961572,,
8/26/19,25826.05,25941.25,25716.39,25898.83,4.413280145,160.9311343,-0.232343991,,
8/23/19,26134.21,26320.29,25507.18,25628.9,4.408729967,160.090287,0.547147881,,
8/22/19,26271.64,26388.78,26099.01,26252.24,4.419166366,162.0254301,0.891143158,,
8/21/19,26145.36,26268.32,26141.77,26202.73,4.418346542,161.8725733,-0.448392923,,
8/20/19,26086.86,26160.12,25952,25962.44,4.414345506,161.1286443,-0.103449902,,
8/19/19,26020.06,26222.32,26020.06,26135.79,4.417235632,161.6656735,-0.118672774,,
8/16/19,25678.17,25929.65,25678.17,25886.01,4.413065115,160.8912987,-0.865046377,,
8/15/19,25514.25,25639.69,25339.6,25579.39,4.407890184,159.9355808,-0.634277984,,
8/14/19,26035.08,26035.08,25471.59,25479.42,4.406189538,159.6227427,1.087607332,,
8/13/19,25888.88,26426.97,25833.25,26279.91,4.419623874,162.1107954,0.667461251,,
8/12/19,26169.91,26178.95,25824.94,25907.37,4.413423328,160.9576652,0.011611597,,
8/9/19,26337.09,26413.36,26097.64,26287.44,4.419748294,162.1340186,0.727986674,,
8/8/19,26086.52,26383.61,26038.1,26378.19,4.421244992,162.4136386,-0.433471012,,
8/7/19,25814.22,26073.21,25440.39,26007.07,4.415091427,161.2670766,-0.538485979,,
8/6/19,25810.62,26038.68,25710.87,26029.52,4.41546616,161.3366666,-0.449780601,,
8/5/19,26259.23,26259.23,25523.38,25717.74,4.410232801,160.3675154,0.702745698,,
8/2/19,26528.66,26570.02,26249.22,26485.01,4.423000141,162.742158,1.338355857,,
8/1/19,26879.86,27175.59,26548.71,26583.42,4.424610853,163.0442271,0.580537809,,
7/31/19,27244.67,27281.65,26719.6,26864.27,4.429175044,163.9032336,0.936997515,,3.7
7/30/19,27145.39,27224.36,27069.86,27198.02,4.434537289,164.9182222,0.542852688,,
7/29/19,27192.24,27275.85,27178.06,27221.35,4.43490966,164.988939,-0.008444011,,
7/26/19,27166,27213.7,27123.25,27192.45,4.434448339,164.9013341,-0.121870912,,
7/25/19,27247.39,27298.43,27062.48,27140.98,4.433625525,164.7451972,0.117441182,,
7/24/19,27262.24,27291.04,27191.12,27269.97,4.43568466,165.1362165,0.315353969,,
7/23/19,27231.86,27368.81,27204.58,27349.19,4.436944468,165.3759051,-0.148602064,,
7/22/19,27174.18,27227.77,27088.9,27171.9,4.434120008,164.8390124,-0.295295129,,
7/19/19,27246.38,27342.96,27145.78,27154.2,4.433837012,164.7853149,0.077417999,,
7/18/19,27191.98,27266.81,27068.79,27222.97,4.434935505,164.9938484,0.099539161,,
7/17/19,27320.91,27343.06,27218.38,27219.85,4.434885728,164.9843932,0.170527088,,
7/16/19,27349.32,27398.68,27290.24,27335.63,4.436729087,165.3349025,0.210826319,,
7/15/19,27364.69,27364.69,27294.17,27359.16,4.437102759,165.4060458,-0.005443676,,
7/12/19,27139.49,27333.79,27135.45,27332.03,4.436671889,165.3240152,-0.410738955,,
7/11/19,26950.16,27088.45,26916.32,27088.08,4.432778223,164.5845679,-0.71659894,,
7/10/19,26851.96,26983.45,26813.11,26860.2,4.429109242,163.8908173,-0.463972849,,
7/9/19,26725.12,26807.7,26665.57,26783.49,4.427867167,163.6566222,-0.082504971,,
7/8/19,26835.64,26839.14,26744.87,26806.14,4.428234281,163.7258074,0.211496295,,
7/5/19,26867.75,26950.81,26733.33,26922.12,4.430109256,164.0796148,0.243734291,,
7/3/19,26832.32,26966,26831.44,26966,4.43081653,164.213276,-0.206623433,,
7/2/19,26719.53,26787.56,26632.65,26786.68,4.42791889,163.666368,-0.37930167,,
7/1/19,26805.86,26890.64,26616.21,26717.43,4.42679468,163.4546726,-0.285713141,,
6/28/19,26605.93,26638.35,26522.27,26599.96,4.424880984,163.0949417,-0.292423648,,3.6
6/27/19,26523.72,26607.24,26465.32,26526.58,4.423681261,162.8698253,-0.09684162,,
6/26/19,26599.42,26660.04,26536.33,26536.82,4.423848879,162.9012584,0.03320994,,
6/25/19,26731.61,26752.31,26527.66,26548.22,4.424035408,162.9362452,0.29216863,,
6/24/19,26727.61,26806.52,26723.37,26727.54,4.426958988,163.4855957,0.261813776,,
6/21/19,26749.12,26907.37,26705.87,26719.13,4.426822313,163.4598728,0.039183664,,
6/20/19,26665.38,26798.63,26539.69,26753.17,4.427375249,163.563963,-0.329690676,,
6/19/19,26490.16,26569.75,26415.05,26504,4.423311423,162.8004914,-0.440817271,,
6/18/19,26228.88,26527.19,26227.76,26465.54,4.42268076,162.6823285,-0.603386231,,
6/17/19,26108.53,26165.78,26049.8,26112.53,4.416848952,161.5937189,-0.579771855,,
6/14/19,26076.36,26162.28,25988.09,26089.61,4.416467587,161.5227848,-0.008911729,,
6/13/19,26036.94,26146.91,25995.71,26106.77,4.416753143,161.5758955,-0.131326653,,
6/12/19,26040.3,26082.1,25958.66,26004.83,4.415054019,161.2601315,-0.090193744,,
6/11/19,26180.59,26248.67,25998.87,26048.51,4.415782886,161.395508,0.089634465,,
6/10/19,26090.22,26210.61,26054.31,26062.68,4.416019072,161.4394004,-0.100080332,,
6/7/19,25768.72,26072.75,25768.72,25983.94,4.414705005,161.1953473,-0.531390576,,
6/6/19,25567.45,25800.3,25518.05,25720.66,4.410282109,160.3766192,-0.692151326,,
6/5/19,25451,25544.66,25373.58,25539.57,4.407213581,159.8110447,-0.60787861,,
6/4/19,24962.82,25343.77,24962.82,25332.18,4.403672565,159.160862,-1.134049074,,
6/3/19,24830.16,24935.21,24680.57,24819.78,4.394797928,157.5429465,-0.816479866,,
5/31/19,25046.31,25046.31,24809.51,24815.04,4.39471498,157.5279023,0.553617345,,3.6
5/30/19,25139.94,25218.54,25066.75,25169.88,4.400881145,158.6501812,0.492610097,,
5/29/19,25231.46,25231.46,24938.24,25126.41,4.400130442,158.5131225,0.279824441,,
5/28/19,25616.55,25717.63,25342.28,25347.77,4.403939758,159.2098301,0.721076257,,
5/24/19,25551.07,25670.81,25496.2,25585.69,4.407997134,159.955275,0.223760876,,
5/23/19,25657.99,25657.99,25328.09,25490.47,4.406377843,159.6573519,0.297841322,,
5/22/19,25818.46,25878.21,25755.11,25776.61,4.411225801,160.5509576,0.603484931,,
5/21/19,25782.34,25898.27,25779.61,25877.33,4.412919464,160.8643217,-0.150732332,,
5/20/19,25655.31,25751.71,25560.55,25679.9,4.409593328,160.249493,-0.176319947,,
5/17/19,25719.95,25948.74,25657.78,25764,4.41101329,160.5116818,0.284643509,,
5/16/19,25692.14,25957.63,25692.14,25862.68,4.412673526,160.81878,-0.180844812,,
5/15/19,25400.13,25724.89,25341.94,25648.02,4.409053844,160.1499922,-0.515632421,,
5/14/19,25384.03,25688.96,25384.03,25532.05,4.407085686,159.7875152,-0.505859493,,
5/13/19,25568.06,25568.06,25222.51,25324.99,4.403549283,159.1382732,0.639418815,,
5/10/19,25763.72,26019.32,25469.86,25942.37,4.414009649,161.0663528,0.786883705,,
5/9/19,25878.85,25884.89,25517.39,25828.36,4.412096831,160.7120406,0.038732483,,
5/8/19,25933.79,26118.1,25889.41,25967.33,4.414427297,161.1438178,0.212413335,,
5/7/19,26276.9,26276.9,25789.71,25965.09,4.414389832,161.1368673,0.727660618,,
5/6/19,26160.62,26476.27,26033.95,26438.48,4.422236483,162.599139,0.833270883,,
5/3/19,26379.14,26534.96,26370.09,26504.95,4.423326989,162.8034091,-0.201187883,,
5/2/19,26407.15,26454.69,26180.36,26307.79,4.420084366,162.1967632,-0.114958991,,
5/1/19,26639.06,26689.39,26426.38,26430.14,4.422099464,162.5734911,0.438281921,,
4/30/19,26594.56,26614.04,26419.47,26592.91,4.424765864,163.0733271,0.190843406,,3.6
4/29/19,26559.87,26602.54,26520.75,26554.39,4.424136329,162.9551779,-0.076044212,,
4/26/19,26454.62,26543.56,26392.55,26543.33,4.423955406,162.9212386,-0.141741988,,
4/25/19,26426.37,26536.48,26310.28,26462.08,4.422623978,162.6716939,0.082390803,,
4/24/19,26652.56,26680.58,26582.86,26597.05,4.42483347,163.0860202,0.298076753,,
4/23/19,26513.83,26695.96,26503.56,26656.39,4.425801334,163.2678474,-0.131939009,,
4/22/19,26510.77,26553.05,26458.61,26511.05,4.423426929,162.8221422,-0.148434202,,
4/18/19,26463.37,26602.42,26444.53,26559.54,4.424220549,162.970979,-0.094498388,,
4/17/19,26468.53,26501.02,26391.86,26449.54,4.422418123,162.6331455,-0.16412085,,
4/16/19,26482.19,26530.71,26397.19,26452.66,4.42246935,162.6427373,-0.099625603,,
4/15/19,26407.76,26424.85,26316.42,26384.77,4.421353313,162.4338942,-0.062061496,,
4/12/19,26357.79,26436.68,26309.72,26412.3,4.421806221,162.5186143,-0.372884261,,
4/11/19,26188.21,26229.88,26062.59,26143.05,4.417356254,161.6881257,-0.393430549,,
4/10/19,26173.71,26209.49,26101.24,26157.16,4.417590589,161.7317532,0.011641946,,
4/9/19,26243.54,26246.34,26103.14,26150.58,4.417481326,161.7114096,0.283707492,,
4/8/19,26312.67,26344.65,26246.03,26341.02,4.420632588,162.2991682,0.423120848,,
4/5/19,26427.56,26487.57,26370.82,26424.99,4.422014832,162.5576513,0.067147548,,
4/4/19,26213.42,26398.9,26212.78,26384.63,4.421351008,162.4334633,-0.318758339,,
4/3/19,26238.03,26282.17,26138.47,26218.13,4.418601713,161.9201346,-0.316901614,,
4/2/19,26213.55,26221.24,26122.31,26179.13,4.41795521,161.7996601,0.062182713,,
4/1/19,26075.1,26280.9,26071.69,26258.42,4.419268591,162.0445001,-0.387905454,,
3/29/19,25827.31,25949.32,25771.67,25928.68,4.413780408,161.0238492,-0.838928822,,3.8
3/28/19,25693.32,25743.41,25576.69,25717.46,4.410228073,160.3666424,-0.471950195,,
3/27/19,25676.34,25758.17,25425.27,25625.59,4.408673873,160.0799488,-0.09316888,,
3/26/19,25649.56,25796.29,25544.78,25657.73,4.409218231,160.1803047,-0.170033233,,
3/25/19,25490.72,25603.27,25372.26,25516.83,4.40682672,159.7398823,-0.242923197,,
3/22/19,25844.65,25877.01,25501.45,25502.32,4.406579691,159.6944583,0.694489583,,
3/21/19,25688.44,26009.9,25657.78,25962.51,4.414346677,161.1288615,0.380057374,,
3/20/19,25867.79,25929.52,25670.63,25745.67,4.410704198,160.454573,-0.116652645,,
3/19/19,25987.87,26109.68,25814.92,25887.38,4.413088099,160.8955562,0.261998496,,
3/18/19,25801.88,25924.77,25785.66,25914.1,4.41353613,160.97857,-0.059859224,,
3/15/19,25720.96,25927.91,25649.7,25848.87,4.412441562,160.7758377,-0.317687786,,
3/14/19,25692.31,25752.84,25621.31,25709.94,4.410101063,160.3431944,-0.227314455,,
3/13/19,25637.23,25776.49,25571.31,25702.89,4.409981958,160.3212088,-0.242472361,,
3/12/19,25600.3,25675.44,25522.17,25554.66,4.407470107,159.8582497,-0.081143876,,
3/11/19,25208,25661.63,25208,25650.88,4.409102269,160.1589211,-0.163468084,,
3/8/19,25347.38,25466.14,25252.46,25450.24,4.405691882,159.5313135,-0.27778449,,
3/7/19,25645.45,25645.45,25352.55,25473.23,4.406084017,159.6033521,0.349042256,,
3/6/19,25818.76,25837.61,25633.71,25673.46,4.409484402,160.2293981,0.520534455,,
3/5/19,25829.07,25877.15,25725.63,25806.63,4.411731295,160.644421,0.227771063,,
3/4/19,26122.19,26155.98,25611.55,25819.65,4.411950351,160.6849402,0.341164086,,
3/1/19,26019.67,26143.92,25914.37,26026.32,4.415412765,161.3267492,0.149765561,,
2/28/19,25984.28,26029.21,25896.56,25916,4.413567971,160.9844713,-0.063808833,,3.8
2/27/19,25995.6,26039.68,25877.24,25985.16,4.414725395,161.1991315,0.220185946,,
2/26/19,26051.61,26155.29,25966.01,26057.98,4.415940746,161.4248432,0.165448328,,
2/25/19,26126.15,26241.42,26080.66,26091.95,4.416506538,161.5300282,-0.040539878,,
2/22/19,25906.27,26052.9,25906.27,26031.81,4.415504366,161.3437634,-0.374358533,,
2/21/19,25922.41,25938.88,25762.21,25850.63,4.412471132,160.7813111,-0.119972989,,
2/20/19,25872.26,25986.2,25846.48,25954.44,4.414211663,161.1038175,0.063244292,,
2/19/19,25849.85,25961.44,25820.01,25891.32,4.413154192,160.9077997,-0.1105481,,
2/15/19,25564.63,25883.72,25564.63,25883.25,4.413018807,160.8827213,-0.705247817,,
2/14/19,25460.65,25558.9,25308.09,25439.39,4.405506693,159.4973041,-0.530050417,,
2/13/19,25480.86,25625.95,25480.86,25543.27,4.407276494,159.8226204,-0.02136686,,
2/12/19,25152.03,25458.98,25152.03,25425.76,4.405273943,159.4545703,-0.770438977,,
2/11/19,25142.81,25196.75,25009.1,25053.11,4.398861645,158.2817425,-0.502399556,,
2/8/19,25042.36,25106.39,24883.04,25106.33,4.399783233,158.4497712,0.183667842,,
2/7/19,25265.81,25314.26,25000.52,25169.53,4.400875106,158.6490782,0.446784386,,
2/6/19,25371.57,25439.04,25312.06,25390.3,4.404667832,159.34334,0.380416853,,
2/5/19,25287.93,25427.32,25287.65,25411.52,4.405030643,159.4099119,-0.23715294,,
2/4/19,25062.12,25239.91,24977.67,25239.37,4.40207851,158.8690341,-0.547059926,,
2/1/19,25025.31,25193.15,24982.49,25063.89,4.399048476,158.315792,-0.37809733,,
1/31/19,24954.48,25049.62,24842.09,24999.67,4.397934276,158.1128395,-0.077462269,,4.0
1/30/19,24826.52,25109.62,24790.9,25014.86,4.398198077,158.1608675,-0.666433121,,
1/29/19,24519.62,24674.87,24504.04,24579.96,4.390581172,156.7799732,-0.772994754,,
1/28/19,24596.98,24596.98,24323.94,24528.22,4.389666033,156.614878,0.250333842,,
1/25/19,24687.21,24860.15,24676.75,24737.2,4.39335054,157.2806409,0.039928555,,
1/24/19,24579.96,24626.3,24422.73,24553.24,4.390108809,156.6947351,-0.257254674,,
1/23/19,24577.25,24700.98,24307.17,24575.62,4.390504483,156.7661315,-0.237701042,,
1/22/19,24607.76,24607.76,24244.31,24404.48,4.387469558,156.219333,0.208202826,,
1/18/19,24534.19,24750.22,24459.03,24706.35,4.39280859,157.1825372,-0.055038189,,
1/17/19,24147.09,24474.46,24088.9,24370.1,4.386857311,156.1092566,-0.798016964,,
1/16/19,24139.91,24288.61,24119.72,24207.16,4.383943841,155.5865033,-0.489188193,,
1/15/19,23914.11,24099.14,23887.93,24065.59,4.381396513,155.1308802,-0.479216687,,
1/14/19,23880.53,23964.9,23765.24,23909.84,4.37857667,154.6280699,-0.112309124,,
1/11/19,23940.01,23996.32,23798.16,23995.95,4.380137948,154.906262,0.1487303,,
1/10/19,23811.11,24014.78,23703.25,24001.92,4.380245984,154.9255305,-0.188779571,,
1/9/19,23844.27,23985.45,23776.56,23879.12,4.378018318,154.5287028,-0.34686222,,
1/8/19,23680.32,23864.65,23581.45,23787.45,4.376347888,154.2318061,-0.564693661,,
